well_name,deGFP,K,Mg,combo
C11,7.5,0.0,10.0,WT45
C11,7.5,0.0,10.0,WT45
C12,7.5,50.0,5.0,WT45
C12,7.5,50.0,5.0,WT45
C12,7.5,50.0,5.0,WT45
C12,7.5,50.0,5.0,WT45
C13,10.0,25.0,0.0,WT45
C13,10.0,25.0,0.0,WT45
C13,10.0,25.0,0.0,WT45
C13,10.0,25.0,0.0,WT45
C14,2.5,50.0,5.0,WT45
C14,2.5,50.0,5.0,WT45
C14,2.5,50.0,5.0,WT45
C14,2.5,50.0,5.0,WT45
C2,10.0,50.0,5.0,WT43
C2,10.0,50.0,5.0,WT43
C2,10.0,50.0,5.0,WT43
C2,10.0,50.0,5.0,WT43
C3,10.0,50.0,5.0,WT43
C3,10.0,50.0,5.0,WT43
C3,10.0,50.0,5.0,WT43
C3,10.0,50.0,5.0,WT43
C4,7.5,0.0,10.0,WT43
C4,7.5,0.0,10.0,WT43
C4,7.5,0.0,10.0,WT43
C4,7.5,0.0,10.0,WT43
C5,7.5,50.0,5.0,WT43
C5,7.5,50.0,5.0,WT43
C5,7.5,50.0,5.0,WT43
C5,7.5,50.0,5.0,WT43
C6,10.0,25.0,0.0,WT43
C6,10.0,25.0,0.0,WT43
C6,10.0,25.0,0.0,WT43
C6,10.0,25.0,0.0,WT43
C7,2.5,50.0,5.0,WT43
C7,2.5,50.0,5.0,WT43
C7,2.5,50.0,5.0,WT43
C7,2.5,50.0,5.0,WT43
C8,10.0,25.0,10.0,WT45
C8,10.0,25.0,10.0,WT45
C8,10.0,25.0,10.0,WT45
C8,10.0,25.0,10.0,WT45
C9,10.0,50.0,5.0,WT45
C9,10.0,50.0,5.0,WT45
C9,10.0,50.0,5.0,WT45
C9,10.0,50.0,5.0,WT45
D1,2.5,50.0,5.0,WT43
D1,2.5,50.0,5.0,WT43
D1,2.5,50.0,5.0,WT43
D1,2.5,50.0,5.0,WT43
D10,10.0,0.0,0.0,WT45
D10,10.0,0.0,0.0,WT45
D10,10.0,0.0,0.0,WT45
D10,10.0,0.0,0.0,WT45
D11,7.5,0.0,10.0,WT45
D11,7.5,0.0,10.0,WT45
D11,7.5,0.0,10.0,WT45
D11,7.5,0.0,10.0,WT45
D12,5.0,50.0,10.0,WT45
D12,5.0,50.0,10.0,WT45
D12,5.0,50.0,10.0,WT45
D12,5.0,50.0,10.0,WT45
D13,5.0,50.0,10.0,WT45
D13,5.0,50.0,10.0,WT45
D13,5.0,50.0,10.0,WT45
D13,5.0,50.0,10.0,WT45
D14,7.5,0.0,10.0,WT45
D14,7.5,0.0,10.0,WT45
D14,7.5,0.0,10.0,WT45
D14,7.5,0.0,10.0,WT45
D2,5.0,25.0,0.0,WT43
D2,5.0,25.0,0.0,WT43
D2,5.0,25.0,0.0,WT43
D2,5.0,25.0,0.0,WT43
D3,10.0,0.0,0.0,WT43
D3,10.0,0.0,0.0,WT43
D3,10.0,0.0,0.0,WT43
D3,10.0,0.0,0.0,WT43
D4,7.5,0.0,10.0,WT43
D4,7.5,0.0,10.0,WT43
D4,7.5,0.0,10.0,WT43
D4,7.5,0.0,10.0,WT43
D5,5.0,50.0,10.0,WT43
D5,5.0,50.0,10.0,WT43
D5,5.0,50.0,10.0,WT43
D5,5.0,50.0,10.0,WT43
D6,5.0,50.0,10.0,WT43
D6,5.0,50.0,10.0,WT43
D6,5.0,50.0,10.0,WT43
D6,5.0,50.0,10.0,WT43
D7,7.5,0.0,10.0,WT43
D7,7.5,0.0,10.0,WT43
D7,7.5,0.0,10.0,WT43
D7,7.5,0.0,10.0,WT43
D8,2.5,50.0,5.0,WT45
D8,2.5,50.0,5.0,WT45
D8,2.5,50.0,5.0,WT45
D8,2.5,50.0,5.0,WT45
D9,5.0,25.0,0.0,WT45
D9,5.0,25.0,0.0,WT45
D9,5.0,25.0,0.0,WT45
D9,5.0,25.0,0.0,WT45
E1,2.5,0.0,10.0,WT43
E1,2.5,0.0,10.0,WT43
E1,2.5,0.0,10.0,WT43
E1,2.5,0.0,10.0,WT43
E10,7.5,0.0,0.0,WT45
E10,7.5,0.0,0.0,WT45
E10,7.5,0.0,0.0,WT45
E10,7.5,0.0,0.0,WT45
E11,7.5,50.0,0.0,WT45
E11,7.5,50.0,0.0,WT45
E11,7.5,50.0,0.0,WT45
E11,7.5,50.0,0.0,WT45
E12,10.0,0.0,10.0,WT45
E12,10.0,0.0,10.0,WT45
E12,10.0,0.0,10.0,WT45
E12,10.0,0.0,10.0,WT45
E13,7.5,50.0,10.0,WT45
E13,7.5,50.0,10.0,WT45
E13,7.5,50.0,10.0,WT45
E13,7.5,50.0,10.0,WT45
E14,5.0,0.0,10.0,WT45
E14,5.0,0.0,10.0,WT45
E14,5.0,0.0,10.0,WT45
E14,5.0,0.0,10.0,WT45
E2,2.5,0.0,5.0,WT43
E2,2.5,0.0,5.0,WT43
E2,2.5,0.0,5.0,WT43
E2,2.5,0.0,5.0,WT43
E3,7.5,0.0,0.0,WT43
E3,7.5,0.0,0.0,WT43
E3,7.5,0.0,0.0,WT43
E3,7.5,0.0,0.0,WT43
E4,7.5,50.0,0.0,WT43
E4,7.5,50.0,0.0,WT43
E4,7.5,50.0,0.0,WT43
E4,7.5,50.0,0.0,WT43
E5,10.0,0.0,10.0,WT43
E5,10.0,0.0,10.0,WT43
E5,10.0,0.0,10.0,WT43
E5,10.0,0.0,10.0,WT43
E6,7.5,50.0,10.0,WT43
E6,7.5,50.0,10.0,WT43
E6,7.5,50.0,10.0,WT43
E6,7.5,50.0,10.0,WT43
E7,5.0,0.0,10.0,WT43
E7,5.0,0.0,10.0,WT43
E7,5.0,0.0,10.0,WT43
E7,5.0,0.0,10.0,WT43
E8,2.5,0.0,10.0,WT45
E8,2.5,0.0,10.0,WT45
E8,2.5,0.0,10.0,WT45
E8,2.5,0.0,10.0,WT45
E9,2.5,0.0,5.0,WT45
E9,2.5,0.0,5.0,WT45
E9,2.5,0.0,5.0,WT45
E9,2.5,0.0,5.0,WT45
F1,10.0,0.0,10.0,WT43
F1,10.0,0.0,10.0,WT43
F1,10.0,0.0,10.0,WT43
F1,10.0,0.0,10.0,WT43
F10,5.0,25.0,10.0,WT45
F10,5.0,25.0,10.0,WT45
F10,5.0,25.0,10.0,WT45
F10,5.0,25.0,10.0,WT45
F11,7.5,25.0,0.0,WT45
F11,7.5,25.0,0.0,WT45
F11,7.5,25.0,0.0,WT45
F11,7.5,25.0,0.0,WT45
F12,10.0,0.0,5.0,WT45
F12,10.0,0.0,5.0,WT45
F12,10.0,0.0,5.0,WT45
F12,10.0,0.0,5.0,WT45
F13,5.0,25.0,0.0,WT45
F13,5.0,25.0,0.0,WT45
F13,5.0,25.0,0.0,WT45
F13,5.0,25.0,0.0,WT45
F14,10.0,50.0,0.0,WT45
F14,10.0,50.0,0.0,WT45
F14,10.0,50.0,0.0,WT45
F14,10.0,50.0,0.0,WT45
F2,5.0,25.0,5.0,WT43
F2,5.0,25.0,5.0,WT43
F2,5.0,25.0,5.0,WT43
F2,5.0,25.0,5.0,WT43
F3,5.0,25.0,10.0,WT43
F3,5.0,25.0,10.0,WT43
F3,5.0,25.0,10.0,WT43
F3,5.0,25.0,10.0,WT43
F4,7.5,25.0,0.0,WT43
F4,7.5,25.0,0.0,WT43
F4,7.5,25.0,0.0,WT43
F4,7.5,25.0,0.0,WT43
F5,10.0,0.0,5.0,WT43
F5,10.0,0.0,5.0,WT43
F5,10.0,0.0,5.0,WT43
F5,10.0,0.0,5.0,WT43
F6,5.0,25.0,0.0,WT43
F6,5.0,25.0,0.0,WT43
F6,5.0,25.0,0.0,WT43
F6,5.0,25.0,0.0,WT43
F7,10.0,50.0,0.0,WT43
F7,10.0,50.0,0.0,WT43
F7,10.0,50.0,0.0,WT43
F7,10.0,50.0,0.0,WT43
F8,10.0,0.0,10.0,WT45
F8,10.0,0.0,10.0,WT45
F8,10.0,0.0,10.0,WT45
F8,10.0,0.0,10.0,WT45
F9,5.0,25.0,5.0,WT45
F9,5.0,25.0,5.0,WT45
F9,5.0,25.0,5.0,WT45
F9,5.0,25.0,5.0,WT45
G1,7.5,50.0,5.0,WT43
G1,7.5,50.0,5.0,WT43
G1,7.5,50.0,5.0,WT43
G1,7.5,50.0,5.0,WT43
G10,7.5,25.0,5.0,WT45
G10,7.5,25.0,5.0,WT45
G10,7.5,25.0,5.0,WT45
G10,7.5,25.0,5.0,WT45
G11,10.0,25.0,5.0,WT45
G11,10.0,25.0,5.0,WT45
G11,10.0,25.0,5.0,WT45
G11,10.0,25.0,5.0,WT45
G12,7.5,0.0,0.0,WT45
G12,7.5,0.0,0.0,WT45
G12,7.5,0.0,0.0,WT45
G12,7.5,0.0,0.0,WT45
G13,2.5,25.0,5.0,WT45
G13,2.5,25.0,5.0,WT45
G13,2.5,25.0,5.0,WT45
G13,2.5,25.0,5.0,WT45
G14,5.0,50.0,10.0,WT45
G14,5.0,50.0,10.0,WT45
G14,5.0,50.0,10.0,WT45
G14,5.0,50.0,10.0,WT45
G2,5.0,25.0,0.0,WT43
G2,5.0,25.0,0.0,WT43
G2,5.0,25.0,0.0,WT43
G2,5.0,25.0,0.0,WT43
G3,7.5,25.0,5.0,WT43
G3,7.5,25.0,5.0,WT43
G3,7.5,25.0,5.0,WT43
G3,7.5,25.0,5.0,WT43
G4,10.0,25.0,5.0,WT43
G4,10.0,25.0,5.0,WT43
G4,10.0,25.0,5.0,WT43
G4,10.0,25.0,5.0,WT43
G5,7.5,0.0,0.0,WT43
G5,7.5,0.0,0.0,WT43
G5,7.5,0.0,0.0,WT43
G5,7.5,0.0,0.0,WT43
G6,2.5,25.0,5.0,WT43
G6,2.5,25.0,5.0,WT43
G6,2.5,25.0,5.0,WT43
G6,2.5,25.0,5.0,WT43
G7,5.0,50.0,10.0,WT43
G7,5.0,50.0,10.0,WT43
G7,5.0,50.0,10.0,WT43
G7,5.0,50.0,10.0,WT43
G8,7.5,50.0,5.0,WT45
G8,7.5,50.0,5.0,WT45
G8,7.5,50.0,5.0,WT45
G8,7.5,50.0,5.0,WT45
G9,5.0,25.0,0.0,WT45
G9,5.0,25.0,0.0,WT45
G9,5.0,25.0,0.0,WT45
G9,5.0,25.0,0.0,WT45
H1,7.5,25.0,10.0,WT43
H1,7.5,25.0,10.0,WT43
H1,7.5,25.0,10.0,WT43
H1,7.5,25.0,10.0,WT43
H10,7.5,50.0,5.0,WT45
H10,7.5,50.0,5.0,WT45
H10,7.5,50.0,5.0,WT45
H10,7.5,50.0,5.0,WT45
H11,2.5,25.0,0.0,WT45
H11,2.5,25.0,0.0,WT45
H11,2.5,25.0,0.0,WT45
H11,2.5,25.0,0.0,WT45
H12,5.0,0.0,0.0,WT45
H12,5.0,0.0,0.0,WT45
H12,5.0,0.0,0.0,WT45
H12,5.0,0.0,0.0,WT45
H13,7.5,50.0,0.0,WT45
H13,7.5,50.0,0.0,WT45
H13,7.5,50.0,0.0,WT45
H13,7.5,50.0,0.0,WT45
H14,5.0,0.0,5.0,WT45
H14,5.0,0.0,5.0,WT45
H14,5.0,0.0,5.0,WT45
H14,5.0,0.0,5.0,WT45
H2,10.0,0.0,5.0,WT43
H2,10.0,0.0,5.0,WT43
H2,10.0,0.0,5.0,WT43
H2,10.0,0.0,5.0,WT43
H3,7.5,50.0,5.0,WT43
H3,7.5,50.0,5.0,WT43
H3,7.5,50.0,5.0,WT43
H3,7.5,50.0,5.0,WT43
H4,2.5,25.0,0.0,WT43
H4,2.5,25.0,0.0,WT43
H4,2.5,25.0,0.0,WT43
H4,2.5,25.0,0.0,WT43
H5,5.0,0.0,0.0,WT43
H5,5.0,0.0,0.0,WT43
H5,5.0,0.0,0.0,WT43
H5,5.0,0.0,0.0,WT43
H6,7.5,50.0,0.0,WT43
H6,7.5,50.0,0.0,WT43
H6,7.5,50.0,0.0,WT43
H6,7.5,50.0,0.0,WT43
H7,5.0,0.0,5.0,WT43
H7,5.0,0.0,5.0,WT43
H7,5.0,0.0,5.0,WT43
H7,5.0,0.0,5.0,WT43
H8,7.5,25.0,10.0,WT45
H8,7.5,25.0,10.0,WT45
H8,7.5,25.0,10.0,WT45
H8,7.5,25.0,10.0,WT45
H9,10.0,0.0,5.0,WT45
H9,10.0,0.0,5.0,WT45
H9,10.0,0.0,5.0,WT45
H9,10.0,0.0,5.0,WT45
I1,7.5,0.0,5.0,WT43
I1,7.5,0.0,5.0,WT43
I1,7.5,0.0,5.0,WT43
I1,7.5,0.0,5.0,WT43
I10,7.5,50.0,10.0,WT45
I10,7.5,50.0,10.0,WT45
I10,7.5,50.0,10.0,WT45
I10,7.5,50.0,10.0,WT45
I11,10.0,25.0,5.0,WT45
I11,10.0,25.0,5.0,WT45
I11,10.0,25.0,5.0,WT45
I11,10.0,25.0,5.0,WT45
I12,10.0,50.0,10.0,WT45
I12,10.0,50.0,10.0,WT45
I12,10.0,50.0,10.0,WT45
I12,10.0,50.0,10.0,WT45
I13,2.5,50.0,0.0,WT45
I13,2.5,50.0,0.0,WT45
I13,2.5,50.0,0.0,WT45
I13,2.5,50.0,0.0,WT45
I14,5.0,25.0,5.0,WT45
I14,5.0,25.0,5.0,WT45
I14,5.0,25.0,5.0,WT45
I14,5.0,25.0,5.0,WT45
I2,5.0,50.0,0.0,WT43
I2,5.0,50.0,0.0,WT43
I2,5.0,50.0,0.0,WT43
I2,5.0,50.0,0.0,WT43
I3,7.5,50.0,10.0,WT43
I3,7.5,50.0,10.0,WT43
I3,7.5,50.0,10.0,WT43
I3,7.5,50.0,10.0,WT43
I4,10.0,25.0,5.0,WT43
I4,10.0,25.0,5.0,WT43
I4,10.0,25.0,5.0,WT43
I4,10.0,25.0,5.0,WT43
I5,10.0,50.0,10.0,WT43
I5,10.0,50.0,10.0,WT43
I5,10.0,50.0,10.0,WT43
I5,10.0,50.0,10.0,WT43
I6,2.5,50.0,0.0,WT43
I6,2.5,50.0,0.0,WT43
I6,2.5,50.0,0.0,WT43
I6,2.5,50.0,0.0,WT43
I7,5.0,25.0,5.0,WT43
I7,5.0,25.0,5.0,WT43
I7,5.0,25.0,5.0,WT43
I7,5.0,25.0,5.0,WT43
I8,7.5,0.0,5.0,WT45
I8,7.5,0.0,5.0,WT45
I8,7.5,0.0,5.0,WT45
I8,7.5,0.0,5.0,WT45
I9,5.0,50.0,0.0,WT45
I9,5.0,50.0,0.0,WT45
I9,5.0,50.0,0.0,WT45
I9,5.0,50.0,0.0,WT45
J1,7.5,25.0,10.0,WT43
J1,7.5,25.0,10.0,WT43
J1,7.5,25.0,10.0,WT43
J1,7.5,25.0,10.0,WT43
J10,2.5,50.0,0.0,WT45
J10,2.5,50.0,0.0,WT45
J10,2.5,50.0,0.0,WT45
J10,2.5,50.0,0.0,WT45
J11,5.0,0.0,10.0,WT45
J11,5.0,0.0,10.0,WT45
J11,5.0,0.0,10.0,WT45
J11,5.0,0.0,10.0,WT45
J12,10.0,25.0,0.0,WT45
J12,10.0,25.0,0.0,WT45
J12,10.0,25.0,0.0,WT45
J12,10.0,25.0,0.0,WT45
J13,10.0,0.0,0.0,WT45
J13,10.0,0.0,0.0,WT45
J13,10.0,0.0,0.0,WT45
J13,10.0,0.0,0.0,WT45
J14,5.0,0.0,0.0,WT45
J14,5.0,0.0,0.0,WT45
J14,5.0,0.0,0.0,WT45
J14,5.0,0.0,0.0,WT45
J2,2.5,25.0,10.0,WT43
J2,2.5,25.0,10.0,WT43
J2,2.5,25.0,10.0,WT43
J2,2.5,25.0,10.0,WT43
J3,2.5,50.0,0.0,WT43
J3,2.5,50.0,0.0,WT43
J3,2.5,50.0,0.0,WT43
J3,2.5,50.0,0.0,WT43
J4,5.0,0.0,10.0,WT43
J4,5.0,0.0,10.0,WT43
J4,5.0,0.0,10.0,WT43
J4,5.0,0.0,10.0,WT43
J5,10.0,25.0,0.0,WT43
J5,10.0,25.0,0.0,WT43
J5,10.0,25.0,0.0,WT43
J5,10.0,25.0,0.0,WT43
J6,10.0,0.0,0.0,WT43
J6,10.0,0.0,0.0,WT43
J6,10.0,0.0,0.0,WT43
J6,10.0,0.0,0.0,WT43
J7,5.0,0.0,0.0,WT43
J7,5.0,0.0,0.0,WT43
J7,5.0,0.0,0.0,WT43
J7,5.0,0.0,0.0,WT43
J8,7.5,25.0,10.0,WT45
J8,7.5,25.0,10.0,WT45
J8,7.5,25.0,10.0,WT45
J8,7.5,25.0,10.0,WT45
J9,2.5,25.0,10.0,WT45
J9,2.5,25.0,10.0,WT45
J9,2.5,25.0,10.0,WT45
J9,2.5,25.0,10.0,WT45
K1,2.5,0.0,10.0,WT43
K1,2.5,0.0,10.0,WT43
K1,2.5,0.0,10.0,WT43
K1,2.5,0.0,10.0,WT43
K10,10.0,0.0,5.0,WT45
K10,10.0,0.0,5.0,WT45
K10,10.0,0.0,5.0,WT45
K10,10.0,0.0,5.0,WT45
K11,7.5,25.0,5.0,WT45
K11,7.5,25.0,5.0,WT45
K11,7.5,25.0,5.0,WT45
K11,7.5,25.0,5.0,WT45
K12,7.5,0.0,5.0,WT45
K12,7.5,0.0,5.0,WT45
K12,7.5,0.0,5.0,WT45
K12,7.5,0.0,5.0,WT45
K13,2.5,25.0,10.0,WT45
K13,2.5,25.0,10.0,WT45
K13,2.5,25.0,10.0,WT45
K13,2.5,25.0,10.0,WT45
K14,5.0,50.0,5.0,WT45
K14,5.0,50.0,5.0,WT45
K14,5.0,50.0,5.0,WT45
K14,5.0,50.0,5.0,WT45
K2,2.5,25.0,5.0,WT43
K2,2.5,25.0,5.0,WT43
K2,2.5,25.0,5.0,WT43
K2,2.5,25.0,5.0,WT43
K3,10.0,0.0,5.0,WT43
K3,10.0,0.0,5.0,WT43
K3,10.0,0.0,5.0,WT43
K3,10.0,0.0,5.0,WT43
K4,7.5,25.0,5.0,WT43
K4,7.5,25.0,5.0,WT43
K4,7.5,25.0,5.0,WT43
K4,7.5,25.0,5.0,WT43
K5,7.5,0.0,5.0,WT43
K5,7.5,0.0,5.0,WT43
K5,7.5,0.0,5.0,WT43
K5,7.5,0.0,5.0,WT43
K6,2.5,25.0,10.0,WT43
K6,2.5,25.0,10.0,WT43
K6,2.5,25.0,10.0,WT43
K6,2.5,25.0,10.0,WT43
K7,5.0,50.0,5.0,WT43
K7,5.0,50.0,5.0,WT43
K7,5.0,50.0,5.0,WT43
K7,5.0,50.0,5.0,WT43
K8,2.5,0.0,10.0,WT45
K8,2.5,0.0,10.0,WT45
K8,2.5,0.0,10.0,WT45
K8,2.5,0.0,10.0,WT45
K9,2.5,25.0,5.0,WT45
K9,2.5,25.0,5.0,WT45
K9,2.5,25.0,5.0,WT45
K9,2.5,25.0,5.0,WT45
L1,5.0,0.0,0.0,WT43
L1,5.0,0.0,0.0,WT43
L1,5.0,0.0,0.0,WT43
L1,5.0,0.0,0.0,WT43
L10,2.5,25.0,0.0,WT45
L10,2.5,25.0,0.0,WT45
L10,2.5,25.0,0.0,WT45
L10,2.5,25.0,0.0,WT45
L11,2.5,0.0,0.0,WT45
L11,2.5,0.0,0.0,WT45
L11,2.5,0.0,0.0,WT45
L11,2.5,0.0,0.0,WT45
L12,5.0,25.0,10.0,WT45
L12,5.0,25.0,10.0,WT45
L12,5.0,25.0,10.0,WT45
L12,5.0,25.0,10.0,WT45
L13,5.0,50.0,5.0,WT45
L13,5.0,50.0,5.0,WT45
L13,5.0,50.0,5.0,WT45
L13,5.0,50.0,5.0,WT45
L14,10.0,0.0,0.0,WT45
L14,10.0,0.0,0.0,WT45
L14,10.0,0.0,0.0,WT45
L14,10.0,0.0,0.0,WT45
L2,2.5,50.0,10.0,WT43
L2,2.5,50.0,10.0,WT43
L2,2.5,50.0,10.0,WT43
L2,2.5,50.0,10.0,WT43
L3,2.5,25.0,0.0,WT43
L3,2.5,25.0,0.0,WT43
L3,2.5,25.0,0.0,WT43
L3,2.5,25.0,0.0,WT43
L4,2.5,0.0,0.0,WT43
L4,2.5,0.0,0.0,WT43
L4,2.5,0.0,0.0,WT43
L4,2.5,0.0,0.0,WT43
L5,5.0,25.0,10.0,WT43
L5,5.0,25.0,10.0,WT43
L5,5.0,25.0,10.0,WT43
L5,5.0,25.0,10.0,WT43
L6,5.0,50.0,5.0,WT43
L6,5.0,50.0,5.0,WT43
L6,5.0,50.0,5.0,WT43
L6,5.0,50.0,5.0,WT43
L7,10.0,0.0,0.0,WT43
L7,10.0,0.0,0.0,WT43
L7,10.0,0.0,0.0,WT43
L7,10.0,0.0,0.0,WT43
L8,5.0,0.0,0.0,WT45
L8,5.0,0.0,0.0,WT45
L8,5.0,0.0,0.0,WT45
L8,5.0,0.0,0.0,WT45
L9,2.5,50.0,10.0,WT45
L9,2.5,50.0,10.0,WT45
L9,2.5,50.0,10.0,WT45
L9,2.5,50.0,10.0,WT45
M1,10.0,25.0,0.0,WT43
M1,10.0,25.0,0.0,WT43
M1,10.0,25.0,0.0,WT43
M1,10.0,25.0,0.0,WT43
M10,2.5,50.0,10.0,WT45
M10,2.5,50.0,10.0,WT45
M10,2.5,50.0,10.0,WT45
M10,2.5,50.0,10.0,WT45
M11,7.5,0.0,5.0,WT45
M11,7.5,0.0,5.0,WT45
M11,7.5,0.0,5.0,WT45
M11,7.5,0.0,5.0,WT45
M12,2.5,0.0,0.0,WT45
M12,2.5,0.0,0.0,WT45
M12,2.5,0.0,0.0,WT45
M12,2.5,0.0,0.0,WT45
M13,7.5,25.0,0.0,WT45
M13,7.5,25.0,0.0,WT45
M13,7.5,25.0,0.0,WT45
M13,7.5,25.0,0.0,WT45
M2,7.5,50.0,10.0,WT43
M2,7.5,50.0,10.0,WT43
M2,7.5,50.0,10.0,WT43
M2,7.5,50.0,10.0,WT43
M3,2.5,50.0,10.0,WT43
M3,2.5,50.0,10.0,WT43
M3,2.5,50.0,10.0,WT43
M3,2.5,50.0,10.0,WT43
M4,7.5,0.0,5.0,WT43
M4,7.5,0.0,5.0,WT43
M4,7.5,0.0,5.0,WT43
M4,7.5,0.0,5.0,WT43
M5,2.5,0.0,0.0,WT43
M5,2.5,0.0,0.0,WT43
M5,2.5,0.0,0.0,WT43
M5,2.5,0.0,0.0,WT43
M6,7.5,25.0,0.0,WT43
M6,7.5,25.0,0.0,WT43
M6,7.5,25.0,0.0,WT43
M6,7.5,25.0,0.0,WT43
M8,10.0,25.0,0.0,WT45
M8,10.0,25.0,0.0,WT45
M8,10.0,25.0,0.0,WT45
M8,10.0,25.0,0.0,WT45
M9,7.5,50.0,10.0,WT45
M9,7.5,50.0,10.0,WT45
M9,7.5,50.0,10.0,WT45
M9,7.5,50.0,10.0,WT45
N1,2.5,0.0,10.0,WT43
N1,2.5,0.0,10.0,WT43
N1,2.5,0.0,10.0,WT43
N1,2.5,0.0,10.0,WT43
N10,7.5,25.0,5.0,WT45
N10,7.5,25.0,5.0,WT45
N10,7.5,25.0,5.0,WT45
N10,7.5,25.0,5.0,WT45
N11,2.5,50.0,0.0,WT45
N11,2.5,50.0,0.0,WT45
N11,2.5,50.0,0.0,WT45
N11,2.5,50.0,0.0,WT45
N12,5.0,50.0,0.0,WT45
N12,5.0,50.0,0.0,WT45
