well_name,plate,DNA_name,DNA_conc,K,Liposome_name,Liposome_conc,Mg,SecYE,WCE,Supp
O7,1,Neu,5.0,135.0,DPPC,3.0,20.0,1.25,BL62,S22
O8,1,Neu,5.0,85.0,DPPC,3.0,8.0,0.0,BL62,S22
O9,1,CD47,5.0,85.0,DPPC,3.0,20.0,0.0,BL62,S22
P1,1,Glut,5.0,135.0,no_lipo,0.0,20.0,0.0,BL62,S22
P10,1,Glut,5.0,135.0,DMPC,3.0,20.0,0.0,BL62,S22
P11,1,Neu,5.0,135.0,DMPC,3.0,20.0,1.25,BL62,S22
P12,1,B2AR,5.0,135.0,no_lipo,0.0,14.0,0.0,BL62,S22
P13,1,Glut,5.0,85.0,no_lipo,0.0,14.0,0.0,BL62,S22
P14,1,Blank,0.0,85.0,no_lipo,0.0,8.0,1.25,BL62,S22
P15,1,Neu,5.0,85.0,DOPC,3.0,20.0,0.0,BL62,S22
P16,1,CD47,5.0,85.0,no_lipo,0.0,20.0,1.25,BL62,S22
P17,1,Neu,5.0,135.0,DMPC,3.0,14.0,1.25,BL62,S22
P18,1,Blank,0.0,135.0,DMPC,3.0,14.0,1.25,BL62,S22
P19,1,Neu,5.0,85.0,DPPC,3.0,14.0,0.0,BL62,S22
P2,1,Glut,5.0,85.0,DPPC,3.0,14.0,1.25,BL62,S22
P20,1,Glut,5.0,135.0,no_lipo,0.0,14.0,1.25,BL62,S22
P21,1,Blank,0.0,85.0,DPPC,3.0,20.0,0.0,BL62,S22
P22,1,Glut,5.0,135.0,DPPC,3.0,8.0,0.0,BL62,S22
P3,1,Blank,0.0,135.0,no_lipo,0.0,20.0,1.25,BL62,S22
P4,1,CD47,5.0,85.0,DPPC,3.0,14.0,0.0,BL62,S22
P5,1,Glut,5.0,85.0,DMPC,3.0,20.0,0.0,BL62,S22
P6,1,B2AR,5.0,85.0,DMPC,3.0,14.0,1.25,BL62,S22
P7,1,Neu,5.0,135.0,DOPC,3.0,8.0,1.25,BL62,S22
P8,1,B2AR,5.0,135.0,DMPC,3.0,20.0,1.25,BL62,S22
P9,1,Glut,5.0,135.0,no_lipo,0.0,20.0,1.25,BL62,S22
A1,2,B2AR,5.0,135.0,DPPC,3.0,8.0,1.25,BL62,S22
A10,2,Blank,0.0,135.0,DPPC,3.0,14.0,0.0,BL62,S22
A11,2,B2AR,5.0,135.0,DOPC,3.0,20.0,0.0,BL62,S22
A12,2,Neu,5.0,85.0,no_lipo,0.0,8.0,0.0,BL62,S22
A13,2,Neu,5.0,135.0,DOPC,3.0,14.0,0.0,BL62,S22
A14,2,Glut,5.0,85.0,DPPC,3.0,8.0,1.25,BL62,S22
A15,2,Blank,0.0,135.0,DOPC,3.0,14.0,1.25,BL62,S22
A16,2,Blank,0.0,135.0,no_lipo,0.0,8.0,0.0,BL62,S22
A17,2,B2AR,5.0,135.0,DPPC,3.0,8.0,0.0,BL62,S22
A18,2,Blank,0.0,135.0,DMPC,3.0,8.0,0.0,BL62,S22
A19,2,Glut,5.0,135.0,DMPC,3.0,14.0,1.25,BL62,S22
A2,2,Glut,5.0,135.0,DOPC,3.0,20.0,1.25,BL62,S22
A20,2,Blank,0.0,135.0,DMPC,3.0,14.0,1.25,BL62,S22
A21,2,Neu,5.0,85.0,DPPC,3.0,20.0,1.25,BL62,S22
A22,2,CD47,5.0,85.0,no_lipo,0.0,20.0,0.0,BL62,S22
A23,2,CD47,5.0,135.0,DOPC,3.0,20.0,0.0,BL62,S22
A3,2,Glut,5.0,85.0,DMPC,3.0,14.0,1.25,BL62,S22
A4,2,CD47,5.0,85.0,DMPC,3.0,14.0,0.0,BL62,S22
A5,2,Blank,0.0,85.0,DOPC,3.0,20.0,1.25,BL62,S22
A6,2,Blank,0.0,85.0,DOPC,3.0,14.0,1.25,BL62,S22
A7,2,Neu,5.0,135.0,DPPC,3.0,8.0,1.25,BL62,S22
A8,2,B2AR,5.0,85.0,DPPC,3.0,8.0,0.0,BL62,S22
A9,2,Glut,5.0,85.0,DPPC,3.0,20.0,1.25,BL62,S22
B1,2,CD47,5.0,135.0,DPPC,3.0,20.0,0.0,BL62,S22
B10,2,B2AR,5.0,85.0,DOPC,3.0,8.0,0.0,BL62,S22
B11,2,Blank,0.0,135.0,DPPC,3.0,20.0,1.25,BL62,S22
B12,2,CD47,5.0,135.0,DPPC,3.0,14.0,1.25,BL62,S22
B13,2,Blank,0.0,85.0,DPPC,3.0,14.0,1.25,BL62,S22
B14,2,B2AR,5.0,135.0,DMPC,3.0,14.0,0.0,BL62,S22
B15,2,CD47,5.0,135.0,no_lipo,0.0,8.0,0.0,BL62,S22
B16,2,Glut,5.0,85.0,DMPC,3.0,20.0,0.0,BL62,S22
B17,2,Neu,5.0,85.0,DOPC,3.0,20.0,0.0,BL62,S22
B18,2,B2AR,5.0,85.0,DOPC,3.0,14.0,1.25,BL62,S22
B19,2,Neu,5.0,135.0,DPPC,3.0,8.0,1.25,BL62,S22
B2,2,Glut,5.0,135.0,no_lipo,0.0,14.0,0.0,BL62,S22
B20,2,Blank,0.0,85.0,no_lipo,0.0,14.0,0.0,BL62,S22
B21,2,Glut,5.0,85.0,DPPC,3.0,8.0,0.0,BL62,S22
B22,2,Neu,5.0,85.0,no_lipo,0.0,14.0,1.25,BL62,S22
B23,2,Blank,0.0,85.0,DOPC,3.0,8.0,0.0,BL62,S22
B3,2,Blank,0.0,135.0,no_lipo,0.0,20.0,1.25,BL62,S22
B4,2,Neu,5.0,135.0,DOPC,3.0,8.0,0.0,BL62,S22
B5,2,CD47,5.0,135.0,DPPC,3.0,8.0,0.0,BL62,S22
B6,2,Neu,5.0,85.0,DPPC,3.0,8.0,1.25,BL62,S22
B7,2,Glut,5.0,85.0,no_lipo,0.0,8.0,1.25,BL62,S22
B8,2,Neu,5.0,135.0,no_lipo,0.0,14.0,0.0,BL62,S22
B9,2,Blank,0.0,135.0,no_lipo,0.0,14.0,1.25,BL62,S22
C1,2,Blank,0.0,85.0,no_lipo,0.0,14.0,0.0,BL62,S22
C10,2,Glut,5.0,135.0,DMPC,3.0,14.0,1.25,BL62,S22
C11,2,CD47,5.0,85.0,DMPC,3.0,8.0,1.25,BL62,S22
C12,2,Neu,5.0,85.0,no_lipo,0.0,8.0,0.0,BL62,S22
C13,2,B2AR,5.0,135.0,DMPC,3.0,20.0,1.25,BL62,S22
C14,2,CD47,5.0,135.0,DPPC,3.0,14.0,0.0,BL62,S22
C15,2,B2AR,5.0,85.0,DOPC,3.0,20.0,0.0,BL62,S22
C16,2,Glut,5.0,135.0,DPPC,3.0,14.0,1.25,BL62,S22
C17,2,CD47,5.0,135.0,DMPC,3.0,14.0,0.0,BL62,S22
C18,2,B2AR,5.0,135.0,DMPC,3.0,14.0,1.25,BL62,S22
C19,2,Blank,0.0,85.0,no_lipo,0.0,14.0,1.25,BL62,S22
C2,2,Glut,5.0,85.0,DOPC,3.0,14.0,1.25,BL62,S22
C20,2,CD47,5.0,85.0,no_lipo,0.0,14.0,1.25,BL62,S22
C21,2,CD47,5.0,85.0,no_lipo,0.0,14.0,1.25,BL62,S22
C22,2,Neu,5.0,135.0,no_lipo,0.0,20.0,1.25,BL62,S22
C23,2,Glut,5.0,135.0,no_lipo,0.0,8.0,0.0,BL62,S22
C3,2,Neu,5.0,85.0,DOPC,3.0,14.0,1.25,BL62,S22
C4,2,Blank,0.0,85.0,DMPC,3.0,20.0,0.0,BL62,S22
C5,2,Blank,0.0,135.0,DPPC,3.0,8.0,1.25,BL62,S22
C6,2,Blank,0.0,85.0,no_lipo,0.0,8.0,1.25,BL62,S22
C7,2,Neu,5.0,135.0,no_lipo,0.0,8.0,1.25,BL62,S22
C8,2,Neu,5.0,85.0,DPPC,3.0,8.0,1.25,BL62,S22
C9,2,CD47,5.0,135.0,DOPC,3.0,8.0,1.25,BL62,S22
D1,2,Glut,5.0,85.0,DMPC,3.0,20.0,1.25,BL62,S22
D10,2,Blank,0.0,135.0,DMPC,3.0,8.0,0.0,BL62,S22
D11,2,Neu,5.0,135.0,DMPC,3.0,20.0,0.0,BL62,S22
D12,2,Blank,0.0,135.0,DOPC,3.0,8.0,1.25,BL62,S22
D13,2,B2AR,5.0,135.0,DMPC,3.0,14.0,0.0,BL62,S22
D14,2,Blank,0.0,135.0,no_lipo,0.0,14.0,0.0,BL62,S22
D15,2,CD47,5.0,85.0,no_lipo,0.0,20.0,0.0,BL62,S22
D16,2,Blank,0.0,85.0,no_lipo,0.0,14.0,0.0,BL62,S22
D17,2,CD47,5.0,135.0,DOPC,3.0,14.0,1.25,BL62,S22
D18,2,Neu,5.0,135.0,DOPC,3.0,8.0,0.0,BL62,S22
D19,2,CD47,5.0,85.0,DPPC,3.0,8.0,1.25,BL62,S22
D2,2,Neu,5.0,135.0,no_lipo,0.0,20.0,0.0,BL62,S22
D20,2,B2AR,5.0,135.0,DPPC,3.0,8.0,1.25,BL62,S22
D21,2,Blank,0.0,85.0,DMPC,3.0,8.0,0.0,BL62,S22
D22,2,B2AR,5.0,85.0,no_lipo,0.0,8.0,0.0,BL62,S22
D23,2,Glut,5.0,85.0,DOPC,3.0,20.0,1.25,BL62,S22
D3,2,Blank,0.0,85.0,no_lipo,0.0,20.0,1.25,BL62,S22
D4,2,Glut,5.0,135.0,DOPC,3.0,8.0,1.25,BL62,S22
D5,2,B2AR,5.0,85.0,DMPC,3.0,14.0,0.0,BL62,S22
D6,2,CD47,5.0,85.0,DPPC,3.0,8.0,0.0,BL62,S22
D7,2,CD47,5.0,135.0,DPPC,3.0,8.0,1.25,BL62,S22
D8,2,B2AR,5.0,135.0,DPPC,3.0,8.0,0.0,BL62,S22
D9,2,B2AR,5.0,85.0,DPPC,3.0,14.0,1.25,BL62,S22
E1,2,CD47,5.0,85.0,DMPC,3.0,20.0,0.0,BL62,S22
E10,2,Blank,0.0,85.0,DPPC,3.0,14.0,1.25,BL62,S22
E11,2,CD47,5.0,135.0,no_lipo,0.0,8.0,0.0,BL62,S22
E12,2,Neu,5.0,85.0,DOPC,3.0,8.0,1.25,BL62,S22
E13,2,Blank,0.0,85.0,DOPC,3.0,14.0,1.25,BL62,S22
E14,2,B2AR,5.0,135.0,DOPC,3.0,8.0,1.25,BL62,S22
E15,2,CD47,5.0,85.0,DOPC,3.0,20.0,0.0,BL62,S22
E16,2,Glut,5.0,135.0,DOPC,3.0,20.0,0.0,BL62,S22
E17,2,Neu,5.0,85.0,DPPC,3.0,8.0,1.25,BL62,S22
E18,2,B2AR,5.0,85.0,no_lipo,0.0,20.0,1.25,BL62,S22
E19,2,CD47,5.0,85.0,no_lipo,0.0,8.0,0.0,BL62,S22
E2,2,Neu,5.0,85.0,DOPC,3.0,8.0,0.0,BL62,S22
E20,2,Neu,5.0,85.0,DMPC,3.0,14.0,1.25,BL62,S22
E21,2,Glut,5.0,85.0,no_lipo,0.0,14.0,1.25,BL62,S22
E22,2,Blank,0.0,135.0,no_lipo,0.0,8.0,0.0,BL62,S22
E23,2,Blank,0.0,85.0,DOPC,3.0,8.0,1.25,BL62,S22
E3,2,Blank,0.0,135.0,DPPC,3.0,14.0,0.0,BL62,S22
E4,2,B2AR,5.0,85.0,no_lipo,0.0,14.0,0.0,BL62,S22
E5,2,CD47,5.0,85.0,DPPC,3.0,14.0,0.0,BL62,S22
E6,2,B2AR,5.0,135.0,DPPC,3.0,20.0,0.0,BL62,S22
E7,2,CD47,5.0,135.0,DOPC,3.0,8.0,0.0,BL62,S22
E8,2,Neu,5.0,135.0,DPPC,3.0,14.0,0.0,BL62,S22
E9,2,B2AR,5.0,135.0,DOPC,3.0,20.0,0.0,BL62,S22
F1,2,Glut,5.0,85.0,DOPC,3.0,14.0,0.0,BL62,S22
F10,2,B2AR,5.0,135.0,DOPC,3.0,20.0,0.0,BL62,S22
F11,2,Glut,5.0,85.0,DOPC,3.0,20.0,0.0,BL62,S22
F12,2,Neu,5.0,135.0,DMPC,3.0,14.0,0.0,BL62,S22
F13,2,Blank,0.0,135.0,no_lipo,0.0,14.0,0.0,BL62,S22
F14,2,CD47,5.0,135.0,DOPC,3.0,20.0,0.0,BL62,S22
F15,2,Neu,5.0,135.0,DMPC,3.0,8.0,0.0,BL62,S22
F16,2,Blank,0.0,85.0,DOPC,3.0,20.0,1.25,BL62,S22
F17,2,B2AR,5.0,85.0,no_lipo,0.0,14.0,1.25,BL62,S22
F18,2,B2AR,5.0,135.0,DMPC,3.0,8.0,0.0,BL62,S22
F19,2,Neu,5.0,85.0,DPPC,3.0,20.0,0.0,BL62,S22
F2,2,B2AR,5.0,135.0,DOPC,3.0,14.0,1.25,BL62,S22
F20,2,CD47,5.0,85.0,no_lipo,0.0,8.0,1.25,BL62,S22
F21,2,Neu,5.0,135.0,DMPC,3.0,14.0,1.25,BL62,S22
F22,2,Glut,5.0,135.0,DOPC,3.0,14.0,0.0,BL62,S22
F23,2,Neu,5.0,85.0,DPPC,3.0,14.0,1.25,BL62,S22
F3,2,Glut,5.0,135.0,DPPC,3.0,20.0,0.0,BL62,S22
F4,2,B2AR,5.0,85.0,no_lipo,0.0,20.0,0.0,BL62,S22
F5,2,B2AR,5.0,85.0,DOPC,3.0,14.0,0.0,BL62,S22
F6,2,B2AR,5.0,135.0,no_lipo,0.0,20.0,1.25,BL62,S22
F7,2,Glut,5.0,85.0,DMPC,3.0,8.0,0.0,BL62,S22
F8,2,Neu,5.0,135.0,DPPC,3.0,8.0,0.0,BL62,S22
F9,2,B2AR,5.0,85.0,DOPC,3.0,20.0,0.0,BL62,S22
G1,2,CD47,5.0,85.0,DPPC,3.0,14.0,1.25,BL62,S22
G10,2,Glut,5.0,85.0,DPPC,3.0,14.0,0.0,BL62,S22
G11,2,CD47,5.0,135.0,no_lipo,0.0,20.0,1.25,BL62,S22
G12,2,CD47,5.0,135.0,no_lipo,0.0,14.0,1.25,BL62,S22
G13,2,Blank,0.0,85.0,DPPC,3.0,8.0,0.0,BL62,S22
G14,2,B2AR,5.0,85.0,DPPC,3.0,8.0,1.25,BL62,S22
G15,2,Neu,5.0,135.0,no_lipo,0.0,14.0,0.0,BL62,S22
G16,2,B2AR,5.0,135.0,DMPC,3.0,14.0,1.25,BL62,S22
G17,2,Glut,5.0,135.0,DOPC,3.0,20.0,0.0,BL62,S22
G18,2,B2AR,5.0,85.0,DMPC,3.0,20.0,1.25,BL62,S22
G19,2,Neu,5.0,85.0,no_lipo,0.0,20.0,1.25,BL62,S22
G2,2,Blank,0.0,135.0,DOPC,3.0,8.0,1.25,BL62,S22
G20,2,B2AR,5.0,135.0,DPPC,3.0,8.0,1.25,BL62,S22
G21,2,B2AR,5.0,85.0,DOPC,3.0,14.0,1.25,BL62,S22
G22,2,Glut,5.0,135.0,DMPC,3.0,14.0,0.0,BL62,S22
G23,2,Blank,0.0,135.0,DPPC,3.0,20.0,1.25,BL62,S22
G3,2,Glut,5.0,135.0,DPPC,3.0,20.0,0.0,BL62,S22
G4,2,Blank,0.0,85.0,DMPC,3.0,20.0,0.0,BL62,S22
G5,2,Glut,5.0,135.0,DMPC,3.0,20.0,0.0,BL62,S22
G6,2,Neu,5.0,135.0,DMPC,3.0,8.0,0.0,BL62,S22
G7,2,CD47,5.0,135.0,no_lipo,0.0,8.0,1.25,BL62,S22
G8,2,CD47,5.0,135.0,no_lipo,0.0,14.0,1.25,BL62,S22
G9,2,B2AR,5.0,135.0,no_lipo,0.0,8.0,1.25,BL62,S22
H1,2,B2AR,5.0,135.0,DOPC,3.0,14.0,0.0,BL62,S22
H10,2,Neu,5.0,85.0,DMPC,3.0,20.0,0.0,BL62,S22
H11,2,B2AR,5.0,135.0,DMPC,3.0,20.0,1.25,BL62,S22
H12,2,Glut,5.0,85.0,no_lipo,0.0,20.0,0.0,BL62,S22
H13,2,B2AR,5.0,85.0,DOPC,3.0,20.0,1.25,BL62,S22
H14,2,B2AR,5.0,85.0,DOPC,3.0,14.0,1.25,BL62,S22
H15,2,Glut,5.0,135.0,DPPC,3.0,14.0,1.25,BL62,S22
H16,2,Blank,0.0,135.0,DMPC,3.0,20.0,0.0,BL62,S22
H17,2,Glut,5.0,85.0,DOPC,3.0,8.0,0.0,BL62,S22
H18,2,Glut,5.0,135.0,DMPC,3.0,14.0,0.0,BL62,S22
H19,2,Neu,5.0,85.0,DOPC,3.0,14.0,0.0,BL62,S22
H2,2,B2AR,5.0,135.0,DPPC,3.0,8.0,0.0,BL62,S22
H20,2,Glut,5.0,85.0,no_lipo,0.0,20.0,1.25,BL62,S22
H21,2,Neu,5.0,85.0,no_lipo,0.0,20.0,0.0,BL62,S22
H22,2,Glut,5.0,135.0,DMPC,3.0,8.0,1.25,BL62,S22
H23,2,Blank,0.0,85.0,DMPC,3.0,8.0,1.25,BL62,S22
H3,2,B2AR,5.0,85.0,DMPC,3.0,8.0,1.25,BL62,S22
H4,2,Blank,0.0,85.0,DMPC,3.0,8.0,0.0,BL62,S22
H5,2,CD47,5.0,85.0,DOPC,3.0,20.0,1.25,BL62,S22
H6,2,CD47,5.0,135.0,DPPC,3.0,20.0,1.25,BL62,S22
H7,2,CD47,5.0,85.0,DPPC,3.0,8.0,0.0,BL62,S22
H8,2,Blank,0.0,135.0,DPPC,3.0,8.0,0.0,BL62,S22
H9,2,CD47,5.0,85.0,DOPC,3.0,20.0,1.25,BL62,S22
I1,2,Neu,5.0,85.0,DPPC,3.0,8.0,0.0,BL62,S22
I10,2,Blank,0.0,85.0,DPPC,3.0,8.0,1.25,BL62,S22
I11,2,Blank,0.0,135.0,DMPC,3.0,20.0,1.25,BL62,S22
I12,2,CD47,5.0,85.0,no_lipo,0.0,8.0,0.0,BL62,S22
I13,2,Glut,5.0,85.0,DOPC,3.0,8.0,1.25,BL62,S22
I14,2,CD47,5.0,85.0,no_lipo,0.0,8.0,1.25,BL62,S22
I15,2,CD47,5.0,135.0,DPPC,3.0,20.0,1.25,BL62,S22
I16,2,Neu,5.0,135.0,DMPC,3.0,20.0,0.0,BL62,S22
I17,2,CD47,5.0,135.0,DOPC,3.0,20.0,0.0,BL62,S22
I18,2,Glut,5.0,85.0,DPPC,3.0,8.0,1.25,BL62,S22
I19,2,Neu,5.0,85.0,DOPC,3.0,20.0,0.0,BL62,S22
I2,2,Glut,5.0,135.0,DMPC,3.0,8.0,1.25,BL62,S22
I20,2,Blank,0.0,85.0,no_lipo,0.0,20.0,0.0,BL62,S22
I21,2,Blank,0.0,85.0,no_lipo,0.0,8.0,1.25,BL62,S22
I22,2,Neu,5.0,85.0,no_lipo,0.0,8.0,0.0,BL62,S22
I3,2,Neu,5.0,85.0,DPPC,3.0,20.0,1.25,BL62,S22
I4,2,Neu,5.0,135.0,DPPC,3.0,20.0,1.25,BL62,S22
I5,2,Blank,0.0,135.0,DOPC,3.0,8.0,0.0,BL62,S22
I6,2,Blank,0.0,135.0,DPPC,3.0,14.0,0.0,BL62,S22
I7,2,Neu,5.0,135.0,DPPC,3.0,14.0,0.0,BL62,S22
I8,2,Neu,5.0,135.0,DPPC,3.0,20.0,0.0,BL62,S22
I9,2,Glut,5.0,135.0,DPPC,3.0,20.0,1.25,BL62,S22
J1,2,Neu,5.0,135.0,DMPC,3.0,14.0,0.0,BL62,S22
J10,2,Blank,0.0,85.0,no_lipo,0.0,20.0,1.25,BL62,S22
J11,2,CD47,5.0,135.0,DMPC,3.0,20.0,0.0,BL62,S22
J12,2,Neu,5.0,135.0,DOPC,3.0,14.0,1.25,BL62,S22
J13,2,CD47,5.0,85.0,DMPC,3.0,8.0,1.25,BL62,S22
J14,2,B2AR,5.0,85.0,DPPC,3.0,8.0,1.25,BL62,S22
J15,2,Neu,5.0,135.0,no_lipo,0.0,20.0,1.25,BL62,S22
J16,2,Blank,0.0,85.0,no_lipo,0.0,8.0,1.25,BL62,S22
J17,2,Blank,0.0,135.0,no_lipo,0.0,20.0,0.0,BL62,S22
J18,2,Neu,5.0,135.0,no_lipo,0.0,8.0,1.25,BL62,S22
J19,2,B2AR,5.0,135.0,no_lipo,0.0,8.0,0.0,BL62,S22
J2,2,Glut,5.0,85.0,DMPC,3.0,20.0,0.0,BL62,S22
J20,2,Glut,5.0,135.0,DPPC,3.0,8.0,0.0,BL62,S22
J21,2,Glut,5.0,85.0,DOPC,3.0,8.0,1.25,BL62,S22
J22,2,B2AR,5.0,85.0,DOPC,3.0,14.0,0.0,BL62,S22
J3,2,Blank,0.0,135.0,DOPC,3.0,14.0,0.0,BL62,S22
J4,2,Neu,5.0,135.0,DMPC,3.0,8.0,1.25,BL62,S22
J5,2,B2AR,5.0,135.0,no_lipo,0.0,8.0,0.0,BL62,S22
J6,2,CD47,5.0,85.0,DMPC,3.0,8.0,0.0,BL62,S22
J7,2,Glut,5.0,135.0,DOPC,3.0,20.0,0.0,BL62,S22
J8,2,Glut,5.0,135.0,DMPC,3.0,14.0,0.0,BL62,S22
J9,2,Glut,5.0,85.0,no_lipo,0.0,20.0,0.0,BL62,S22
K1,2,CD47,5.0,85.0,DMPC,3.0,8.0,1.25,BL62,S22
K10,2,Blank,0.0,135.0,DOPC,3.0,20.0,1.25,BL62,S22
K11,2,Blank,0.0,135.0,DOPC,3.0,14.0,0.0,BL62,S22
K12,2,Blank,0.0,135.0,DMPC,3.0,20.0,1.25,BL62,S22
K13,2,Blank,0.0,135.0,DMPC,3.0,14.0,1.25,BL62,S22
K14,2,Blank,0.0,85.0,DOPC,3.0,14.0,1.25,BL62,S22
K15,2,Glut,5.0,85.0,no_lipo,0.0,20.0,1.25,BL62,S22
K16,2,Neu,5.0,85.0,DOPC,3.0,8.0,0.0,BL62,S22
K17,2,CD47,5.0,85.0,no_lipo,0.0,20.0,0.0,BL62,S22
K18,2,B2AR,5.0,135.0,DMPC,3.0,14.0,0.0,BL62,S22
K19,2,Blank,0.0,85.0,DPPC,3.0,14.0,0.0,BL62,S22
K2,2,Glut,5.0,85.0,DPPC,3.0,14.0,0.0,BL62,S22
K20,2,CD47,5.0,85.0,DOPC,3.0,8.0,1.25,BL62,S22
K21,2,Blank,0.0,135.0,no_lipo,0.0,8.0,0.0,BL62,S22
K22,2,CD47,5.0,85.0,DPPC,3.0,20.0,1.25,BL62,S22
K3,2,CD47,5.0,135.0,DOPC,3.0,20.0,1.25,BL62,S22
K4,2,Glut,5.0,85.0,DOPC,3.0,20.0,0.0,BL62,S22
K5,2,Blank,0.0,135.0,DOPC,3.0,20.0,0.0,BL62,S22
K6,2,Blank,0.0,85.0,DOPC,3.0,8.0,1.25,BL62,S22
K7,2,Neu,5.0,85.0,DOPC,3.0,20.0,0.0,BL62,S22
K8,2,Blank,0.0,135.0,DPPC,3.0,14.0,1.25,BL62,S22
K9,2,CD47,5.0,135.0,DOPC,3.0,20.0,1.25,BL62,S22
L1,2,B2AR,5.0,85.0,DPPC,3.0,8.0,1.25,BL62,S22
L10,2,B2AR,5.0,85.0,no_lipo,0.0,20.0,0.0,BL62,S22
L11,2,Glut,5.0,135.0,DPPC,3.0,20.0,1.25,BL62,S22
L12,2,CD47,5.0,135.0,no_lipo,0.0,8.0,1.25,BL62,S22
L13,2,Neu,5.0,135.0,DMPC,3.0,14.0,0.0,BL62,S22
L14,2,Neu,5.0,85.0,DPPC,3.0,8.0,1.25,BL62,S22
L15,2,B2AR,5.0,85.0,DOPC,3.0,20.0,0.0,BL62,S22
L16,2,Glut,5.0,85.0,no_lipo,0.0,8.0,0.0,BL62,S22
L17,2,Glut,5.0,135.0,DOPC,3.0,8.0,0.0,BL62,S22
L18,2,Glut,5.0,85.0,DMPC,3.0,14.0,0.0,BL62,S22
L19,2,B2AR,5.0,135.0,DOPC,3.0,14.0,0.0,BL62,S22
L2,2,B2AR,5.0,135.0,no_lipo,0.0,8.0,0.0,BL62,S22
L20,2,CD47,5.0,135.0,DMPC,3.0,8.0,1.25,BL62,S22
L21,2,B2AR,5.0,135.0,no_lipo,0.0,20.0,0.0,BL62,S22
L22,2,B2AR,5.0,85.0,no_lipo,0.0,8.0,0.0,BL62,S22
L3,2,Glut,5.0,85.0,no_lipo,0.0,20.0,0.0,BL62,S22
L4,2,Neu,5.0,135.0,no_lipo,0.0,20.0,1.25,BL62,S22
L5,2,Glut,5.0,135.0,no_lipo,0.0,8.0,0.0,BL62,S22
L6,2,CD47,5.0,135.0,DOPC,3.0,8.0,1.25,BL62,S22
L7,2,Glut,5.0,85.0,no_lipo,0.0,14.0,1.25,BL62,S22
L8,2,Glut,5.0,85.0,DMPC,3.0,8.0,0.0,BL62,S22
L9,2,Glut,5.0,135.0,DMPC,3.0,8.0,0.0,BL62,S22
M1,2,CD47,5.0,135.0,DPPC,3.0,14.0,1.25,BL62,S22
M10,2,Blank,0.0,135.0,DMPC,3.0,8.0,0.0,BL62,S22
M11,2,Blank,0.0,135.0,DPPC,3.0,8.0,1.25,BL62,S22
M12,2,Glut,5.0,135.0,DOPC,3.0,8.0,0.0,BL62,S22
M13,2,CD47,5.0,135.0,DPPC,3.0,20.0,1.25,BL62,S22
M14,2,B2AR,5.0,135.0,DPPC,3.0,20.0,0.0,BL62,S22
M15,2,B2AR,5.0,135.0,DPPC,3.0,8.0,0.0,BL62,S22
M16,2,Glut,5.0,135.0,DMPC,3.0,8.0,0.0,BL62,S22
M17,2,Neu,5.0,135.0,DOPC,3.0,20.0,1.25,BL62,S22
M18,2,Neu,5.0,135.0,DMPC,3.0,8.0,1.25,BL62,S22
M19,2,B2AR,5.0,85.0,DMPC,3.0,8.0,0.0,BL62,S22
M2,2,CD47,5.0,135.0,DPPC,3.0,20.0,0.0,BL62,S22
M20,2,Glut,5.0,85.0,DMPC,3.0,20.0,0.0,BL62,S22
M21,2,B2AR,5.0,135.0,DMPC,3.0,8.0,1.25,BL62,S22
M22,2,Blank,0.0,85.0,DPPC,3.0,20.0,1.25,BL62,S22
M3,2,Neu,5.0,135.0,DOPC,3.0,8.0,1.25,BL62,S22
M4,2,Glut,5.0,135.0,DOPC,3.0,20.0,1.25,BL62,S22
M5,2,B2AR,5.0,135.0,DPPC,3.0,20.0,1.25,BL62,S22
M6,2,B2AR,5.0,85.0,no_lipo,0.0,14.0,1.25,BL62,S22
M7,2,Glut,5.0,135.0,no_lipo,0.0,14.0,0.0,BL62,S22
M8,2,CD47,5.0,135.0,DOPC,3.0,20.0,1.25,BL62,S22
M9,2,Neu,5.0,85.0,DPPC,3.0,20.0,0.0,BL62,S22
N1,2,Blank,0.0,135.0,DMPC,3.0,20.0,1.25,BL62,S22
N10,2,Neu,5.0,85.0,DOPC,3.0,20.0,1.25,BL62,S22
N11,2,Glut,5.0,135.0,no_lipo,0.0,20.0,1.25,BL62,S22
N12,2,Neu,5.0,85.0,DMPC,3.0,20.0,1.25,BL62,S22
N13,2,Glut,5.0,85.0,DOPC,3.0,20.0,1.25,BL62,S22
N14,2,B2AR,5.0,85.0,no_lipo,0.0,14.0,0.0,BL62,S22
N15,2,B2AR,5.0,85.0,no_lipo,0.0,8.0,1.25,BL62,S22
N16,2,B2AR,5.0,85.0,no_lipo,0.0,20.0,1.25,BL62,S22
N17,2,B2AR,5.0,85.0,no_lipo,0.0,14.0,1.25,BL62,S22
N18,2,B2AR,5.0,85.0,DMPC,3.0,8.0,1.25,BL62,S22
N19,2,CD47,5.0,135.0,DOPC,3.0,8.0,0.0,BL62,S22
N2,2,B2AR,5.0,135.0,DPPC,3.0,8.0,1.25,BL62,S22
N20,2,CD47,5.0,85.0,DMPC,3.0,8.0,0.0,BL62,S22
N21,2,Neu,5.0,135.0,DMPC,3.0,20.0,0.0,BL62,S22
N22,2,Glut,5.0,85.0,DOPC,3.0,14.0,0.0,BL62,S22
N3,2,Neu,5.0,85.0,DMPC,3.0,8.0,0.0,BL62,S22
N4,2,Blank,0.0,135.0,no_lipo,0.0,14.0,1.25,BL62,S22
